substation,model,horizon_days,train_r2,val_r2,val_rmse,test_r2,test_rmse,test_mae,val_mape,test_mape,sigma_k_mw,z_beta_sigma_mw
Hasnabad,BiLSTM,10,0.8802099582738613,0.46950007812437,9.999978154144568,-0.0018055911221899201,12.763392673566983,9.955076848993249,8.820049006164972,13.104826351292287,9.3653,12.0021
Hasnabad,BiLSTM,11,0.877620361688819,0.47105847417881475,10.002477651487643,-0.016499426574345222,12.857871477336108,10.033700211446307,8.833420935724632,13.196119417051442,9.3812,12.0225
Hasnabad,BiLSTM,12,0.8750097922298096,0.467788559686355,10.043716605724699,-0.01865075262084015,12.885218123385053,10.046998718552498,8.90359850742488,13.19911620662451,9.4229,12.0759
Hasnabad,BiLSTM,13,0.8740939920557715,0.4676616878538862,10.043574173155022,-0.018880474370865485,12.880366690480969,10.028482678083241,8.947598637334526,13.163701683181031,9.4198,12.072
Hasnabad,BiLSTM,14,0.872363059707374,0.47339917902832596,9.979151101185934,-0.023705729062561742,12.914851727256304,10.046941917771504,8.887172495324286,13.184789746484585,9.3748,12.0142
Hasnabad,BiLSTM,15,0.8702260895406391,0.47385136316868204,9.98725868054538,-0.029245649708816712,12.956801561105612,10.059967151395197,8.856285594282133,13.182737379227333,9.352,11.9851
Hasnabad,BiGRU,1,0.8998406785350841,0.5540961526054828,9.448954862421234,0.21691903258791378,11.385936690101634,8.849565980210334,9.02816578202782,11.680376225464032,9.2812,11.8944
Hasnabad,BiGRU,2,0.8953621779252754,0.5419998183919903,9.531438807494387,0.1797025650920966,11.642815474167666,9.035308156298855,9.038121863533409,11.926230474908644,9.3592,11.9944
Hasnabad,BiGRU,3,0.8914170304081502,0.5311525211752173,9.595694618983787,0.1410937854285509,11.902993790582817,9.241808714669125,9.04097697399032,12.199185311062518,9.4176,12.0691
Hasnabad,BiGRU,4,0.8879834621239898,0.5146790873742744,9.741689763044322,0.11059071873356152,12.110366280069217,9.395211423389469,9.128153895182658,12.379704145422856,9.5469,12.2348
Hasnabad,BiGRU,5,0.8850985216634552,0.5005723279489023,9.855767017024922,0.09725395822618932,12.208385338980642,9.477006409962218,9.206855218002998,12.4961114942524,9.657,12.3759
Hasnabad,BiGRU,6,0.8832343430949582,0.4925657410677595,9.899802139854074,0.07907145447794717,12.30132165050877,9.552561978127311,9.208136999077867,12.566454130525853,9.6799,12.4053
Hasnabad,BiGRU,7,0.8810270345403322,0.4804953240137658,9.954789526775077,0.06432436917535445,12.37494107818047,9.645342569091898,9.13351133106484,12.65163514799838,9.7148,12.45
Hasnabad,BiGRU,8,0.8777845390235746,0.4673846852293777,10.020866437863273,0.04882111365890973,12.461178262231314,9.743310871161444,9.128963940751468,12.777196160585211,9.7764,12.529
Hasnabad,BiGRU,9,0.876388686429493,0.4584560352392214,10.094381014052527,0.03214389881049373,12.539257129263024,9.844890559863858,9.147058396020347,12.859661168853945,9.8254,12.5917
Hasnabad,BiGRU,10,0.8756789618954947,0.4516210460182254,10.167092587524696,0.02021189767114595,12.622357775863053,9.932516903856941,9.126359212900956,12.965416264356202,9.9001,12.6875
Hasnabad,BiGRU,11,0.873022953486458,0.4412024012680432,10.280897362334104,0.010771242573081041,12.684223269394995,9.977417493863554,9.223485759868828,13.015543820301739,10.016,12.8361
Hasnabad,BiGRU,12,0.8703860539312194,0.43389284901304215,10.358614421812911,0.01053464608929855,12.699289261643127,9.99654507138938,9.297629312563448,13.031129030575233,10.106,12.9514
Hasnabad,BiGRU,13,0.868614446449887,0.43480346113863655,10.348899666283263,0.013366369346514917,12.67490067522482,9.962848779638911,9.340218330549115,12.990564341304758,10.1091,12.9553
Hasnabad,BiGRU,14,0.8663880438082674,0.4318913637140478,10.36498143146852,0.013874231157102845,12.67558498645223,9.923682416515877,9.357744569769487,12.918349467248355,10.1054,12.9505
Hasnabad,BiGRU,15,0.8638182546217072,0.4302468094156433,10.392869089702192,0.01231415748105913,12.692515478820374,9.91148149648751,9.37994419728057,12.886692323697899,10.134,12.9873
Hasnabad,BiLSTM+BiGRU,1,0.8980988301973026,0.5456190005450061,9.538349811922972,0.1906586540736065,11.575274370252348,8.976198095985456,8.862334491484953,11.914048251945392,9.043,11.589
Hasnabad,BiLSTM+BiGRU,2,0.8958492267326512,0.5307034661427568,9.648266974650435,0.16003117377252363,11.781590452353546,9.128083402843124,8.919824538568713,12.103798688058584,9.1172,11.6841
Hasnabad,BiLSTM+BiGRU,3,0.8928642365133929,0.5160359572360718,9.749159454673649,0.12784716196869716,11.99443053726048,9.270883576323538,8.974995722917765,12.298831245764086,9.2012,11.7918
Hasnabad,BiLSTM+BiGRU,4,0.8898456814942282,0.4995129938214937,9.892730892081827,0.1008620182038753,12.176420061195309,9.385482503935691,9.090727636976125,12.43805514484974,9.3142,11.9366
Hasnabad,BiLSTM+BiGRU,5,0.8877321662006925,0.48868499783039165,9.972370268674963,0.08944015919752335,12.26110688585477,9.44895161068214,9.151929255171684,12.530408178211838,9.3819,12.0234
Hasnabad,BiLSTM+BiGRU,6,0.8870664465649799,0.4791634825522446,10.029685971310563,0.07439922914780106,12.332486844374111,9.486559720103747,9.16730550624083,12.56254687177817,9.4119,12.0619
Hasnabad,BiLSTM+BiGRU,7,0.8855725665217681,0.4638628526942554,10.112890418975578,0.06385683909171036,12.378032392358083,9.523314735527796,9.185805118520136,12.580602777387206,9.4408,12.0989
Hasnabad,BiLSTM+BiGRU,8,0.882952322679935,0.45690560872687735,10.11896532262007,0.04676099230112307,12.474665553967425,9.623199738231536,9.114966423831579,12.706379361282364,9.4194,12.0714
Hasnabad,BiLSTM+BiGRU,9,0.8830553757188411,0.4582911169580629,10.09591793566086,0.028140959346267147,12.565160822586424,9.736721001083064,9.07073175188349,12.824900487618612,9.3824,12.024
Hasnabad,BiLSTM+BiGRU,10,0.8821608993279126,0.4573318083806285,10.114014507066758,0.011851411882523033,12.676096374716971,9.876764252973542,9.038962378231684,12.998826705927657,9.3954,12.0407
Hasnabad,BiLSTM+BiGRU,11,0.8795378600459546,0.44640249971351276,10.232949198731083,-0.0006401530398003619,12.757173862548804,9.954175546638028,9.16618814747114,13.07465795810097,9.4695,12.1356
Hasnabad,BiLSTM+BiGRU,12,0.8774428659806585,0.447196126074204,10.23617933789209,-0.003726635129609468,12.790480030687885,9.971494993690115,9.209908682213227,13.096479735677146,9.5083,12.1854
Hasnabad,BiLSTM+BiGRU,13,0.876077691339203,0.4486199253748857,10.221625459847607,-0.003951473551981888,12.785654603533722,9.952713471711451,9.21936098047594,13.056165208896367,9.4972,12.1711
Hasnabad,BiLSTM+BiGRU,14,0.8741999649083753,0.4458776807553414,10.236598137583664,-0.003218205726430501,12.784965488122086,9.94486032481976,9.237608605791795,13.030429137014076,9.4929,12.1657
Hasnabad,BiLSTM+BiGRU,15,0.8717038560585734,0.44951452603821584,10.215626491078512,-0.006735586801573268,12.814332766834392,9.962625009326086,9.176375431225429,13.033365024997057,9.4841,12.1543
Hasnabad,BiGRU+BiLSTM,1,0.8959228815303433,0.5517378467580504,9.473908829396217,0.1505638248864073,11.858528632475343,9.145361272684523,8.840491383328164,12.123682367954832,9.0883,11.6471
Hasnabad,BiGRU+BiLSTM,2,0.8934633450522573,0.5369011531350236,9.584346112807447,0.1234792827397817,12.03520328810926,9.25624870540595,8.915330396765922,12.258666287823141,9.1866,11.7731
Hasnabad,BiGRU+BiLSTM,3,0.8903970705841024,0.5246136954015211,9.662376559478066,0.09430512339249697,12.222900882451198,9.393316892801446,8.935621546134701,12.447269259183333,9.2583,11.865
Hasnabad,BiGRU+BiLSTM,4,0.8877018196612058,0.5110191945393145,9.778352695187852,0.07273650427622957,12.365396068551586,9.50346239246484,8.977608101675356,12.570334494024785,9.3611,11.9968
Hasnabad,BiGRU+BiLSTM,5,0.8854697814100532,0.5010960409271956,9.850598153501483,0.06087716401214449,12.451928916358725,9.583403101971966,8.989936685233268,12.677428612303823,9.4182,12.0699
Hasnabad,BiGRU+BiLSTM,6,0.8840939535657593,0.48958335713597123,9.928851967398606,0.047079169367571616,12.51316632808344,9.633186694891943,9.04340219262972,12.722686917072828,9.4721,12.1389
Hasnabad,BiGRU+BiLSTM,7,0.8821840845187474,0.4767161963845987,9.990931887308356,0.03484209177076203,12.568390541166181,9.699288212210991,9.012589813190761,12.781283211927146,9.5217,12.2026
Hasnabad,BiGRU+BiLSTM,8,0.8793165272595278,0.46337296111193116,10.05853483997181,0.021517051223535533,12.638765006211598,9.778278746850996,8.982850305776273,12.890060910484912,9.5674,12.2612
Hasnabad,BiGRU+BiLSTM,9,0.8788721715435007,0.4562331441391785,10.115077145953228,0.006390063838769944,12.704991386239506,9.866929780352153,9.004748697900164,12.96441281894972,9.5919,12.2926
Hasnabad,BiGRU+BiLSTM,10,0.8781878286125624,0.4532966619183201,10.1515475199954,-0.006435052790911611,12.792849252870345,9.98142505601041,8.956047805898812,13.096973477749305,9.6249,12.3348
Hasnabad,BiGRU+BiLSTM,11,0.875586569718024,0.44686650770043923,10.228659831894696,-0.015999863786242408,12.854711562366505,10.046922762408075,9.012201693124226,13.161208975900843,9.6946,12.4241
Hasnabad,BiGRU+BiLSTM,12,0.8731536967737132,0.44588548041152987,10.248306660146717,-0.016164090288766086,12.86948124567132,10.052504162202531,9.04047090797253,13.168825105016953,9.7376,12.4792
Hasnabad,BiGRU+BiLSTM,13,0.8710884314591023,0.4445507413784754,10.25927391525027,-0.016677160353383513,12.866432351584606,10.050288130138485,9.088861434844073,13.14907551414899,9.7577,12.505
Hasnabad,BiGRU+BiLSTM,14,0.8688410263619272,0.4408492146613586,10.282940013494445,-0.02126106425266605,12.899421826657573,10.074907597947579,9.07554330085101,13.132317897691026,9.7606,12.5087
Hasnabad,BiGRU+BiLSTM,15,0.8667454301602537,0.4429359457294578,10.276486161190327,-0.027553881379012823,12.946148651678127,10.092567990601832,9.061763956130434,13.149016524330905,9.7436,12.487
Hasnabad,CNN+BiLSTM+BiGRU,1,0.8903453901971023,0.5699650388614393,9.279296391203536,0.151164327823765,11.854336239638858,9.273674574223888,8.691052698449244,12.564942861178361,9.2143,11.8086
Hasnabad,CNN+BiLSTM+BiGRU,2,0.8889728018813721,0.5572592767573896,9.371311500875594,0.12939482185356732,11.99452242186225,9.38088802117615,8.705807044031362,12.684657346088143,9.2682,11.8777
Hasnabad,CNN+BiLSTM+BiGRU,3,0.8876569636171919,0.5512163113121973,9.388131358650481,0.10587757424074884,12.144561216623977,9.490332940912326,8.675040687265058,12.82373655350221,9.2766,11.8885
Hasnabad,CNN+BiLSTM+BiGRU,4,0.8862415995457591,0.5455234557218207,9.427043888495211,0.08619398378310827,12.275337925682736,9.579663111976574,8.710977845655064,12.924712689858131,9.3178,11.9412
Hasnabad,CNN+BiLSTM+BiGRU,5,0.8846669274004798,0.5394948559997174,9.463926755912285,0.08301423363689142,12.304294845208304,9.599906731982834,8.722877080004567,12.925629745199332,9.3375,11.9665
Hasnabad,CNN+BiLSTM+BiGRU,6,0.8834739604543954,0.5334188602880062,9.492928550983905,0.0703584935962892,12.359376434302861,9.628092906747503,8.697337576021944,12.944002732589713,9.3416,11.9718
Hasnabad,CNN+BiLSTM+BiGRU,7,0.8823420397396863,0.5360604930579667,9.407365765385862,0.06308571187540024,12.383129408093163,9.663318856605306,8.54761286552566,12.942647374269603,9.2922,11.9085
Hasnabad,CNN+BiLSTM+BiGRU,8,0.8811140789074374,0.5253534263658461,9.45983635893062,0.048338384114112065,12.464339926130211,9.7379726095726,8.485346141840576,13.049891585754223,9.2666,11.8756
Hasnabad,CNN+BiLSTM+BiGRU,9,0.8810082766356419,0.5258012063900868,9.445893734862768,0.04256031971999563,12.471598562409744,9.761374367324736,8.400962288628197,13.010736688862512,9.2404,11.8421
Hasnabad,CNN+BiLSTM+BiGRU,10,0.8812819854081567,0.5186942337378575,9.525042485567585,0.031034426032583107,12.552452276798396,9.829854583675212,8.464193817304306,13.114200925281839,9.3021,11.9212
Hasnabad,CNN+BiLSTM+BiGRU,11,0.878300147788189,0.5084885100266143,9.642076996829354,0.024313785807075328,12.597100546098837,9.873434497771182,8.606253126090886,13.15647091814066,9.4229,12.0759
Hasnabad,CNN+BiLSTM+BiGRU,12,0.8765860408913878,0.507910483923117,9.657715406785544,0.022941390185202692,12.619420953374464,9.906814834599853,8.640858313118601,13.182240314185446,9.4488,12.1091
Hasnabad,CNN+BiLSTM+BiGRU,13,0.8741843060828115,0.5050514183697954,9.684439081175979,0.023122246475336117,12.612080005828329,9.881839588025475,8.707242412435095,13.164045605064215,9.4945,12.1677
Hasnabad,CNN+BiLSTM+BiGRU,14,0.8721000860563151,0.5010379305377344,9.713742773075044,0.02098815352575434,12.629781323689174,9.868184990290269,8.795334937184103,13.169652415677568,9.493,12.1658
Hasnabad,CNN+BiLSTM+BiGRU,15,0.8701415790267173,0.501689727083857,9.719456808188452,0.023591034528089527,12.619849236854096,9.855238244682475,8.704816876963118,13.093500359669182,9.4741,12.1415
Hasnabad,CNN+BiGRU+BiLSTM,1,0.886053693672288,0.5565678162249219,9.4227304958295,0.11309169971798849,12.117270137387257,9.47741942380762,8.818414202751121,12.777818065132454,9.3654,12.0023
Hasnabad,CNN+BiGRU+BiLSTM,2,0.8851946614143739,0.550953394598083,9.437812559294418,0.09683210105406681,12.216775248750034,9.547310063520408,8.791270490773488,12.859481084007163,9.3697,12.0078
Hasnabad,CNN+BiGRU+BiLSTM,3,0.8839676222785742,0.5379775379564096,9.525596273672804,0.08157777715669168,12.30848289223917,9.59559205105324,8.863806597825077,12.915128244946297,9.4474,12.1074
Hasnabad,CNN+BiGRU+BiLSTM,4,0.8818956106877095,0.5290631980543503,9.596240133795272,0.06504713983231447,12.416560453123969,9.66888643852635,8.909928158842389,13.001459547941657,9.518,12.1978
Hasnabad,CNN+BiGRU+BiLSTM,5,0.881010774476726,0.5201705051864601,9.660455353852448,0.06342931906761329,12.434997758748642,9.700314693202946,8.929535948463931,13.026595942965912,9.5675,12.2612
Hasnabad,CNN+BiGRU+BiLSTM,6,0.8793961488460144,0.5064298326095065,9.763624608398606,0.05530253860072054,12.459057243030752,9.727900320064906,8.974103238335058,13.023746387216049,9.6538,12.3718
Hasnabad,CNN+BiGRU+BiLSTM,7,0.8785210296708899,0.49257074262523426,9.838414229551331,0.04299460607224903,12.515196511914294,9.770031667554079,8.916753894847606,13.047238576423295,9.7123,12.4468
Hasnabad,CNN+BiGRU+BiLSTM,8,0.8791164377169435,0.49145762568760687,9.791788447519208,0.03103195910158718,12.577164309293021,9.802314671416113,8.760010271746616,13.087559672394741,9.6595,12.3792
Hasnabad,CNN+BiGRU+BiLSTM,9,0.8793062962004901,0.47487947662085717,9.940136064600985,0.022307490781325212,12.602814847058692,9.85573064748345,8.837019705918191,13.093532117840326,9.779,12.5323
Hasnabad,CNN+BiGRU+BiLSTM,10,0.8788639359433762,0.4630861499731955,10.060248133281773,0.0069393513066017265,12.70756358794008,9.93778406513517,8.880694281825177,13.199332239739963,9.903,12.6912
Hasnabad,CNN+BiGRU+BiLSTM,11,0.8761897386384221,0.45419400746125826,10.160683128737613,-0.007959134047178296,12.803743751511012,10.005940906517132,9.006605093708531,13.296852107758584,10.0146,12.8343
Hasnabad,CNN+BiGRU+BiLSTM,12,0.8750190032377263,0.44380971083300325,10.267484318240442,-0.011269455769646664,12.83844912947155,10.01576120435439,9.085493380035617,13.302451733727894,10.131,12.9834
Hasnabad,CNN+BiGRU+BiLSTM,13,0.8722520670940784,0.4389614779114429,10.310762195585355,-0.013857490757167135,12.848577973257692,10.024620654654596,9.146606848399246,13.300270225674627,10.1667,13.0291
Hasnabad,CNN+BiGRU+BiLSTM,14,0.8706770230299592,0.436282409917256,10.32484703077399,-0.01746665486793164,12.875436169610852,10.02790078425189,9.139721465421125,13.29225508121961,10.1712,13.0349
Hasnabad,CNN+BiGRU+BiLSTM,15,0.8709733479773374,0.44226924939414713,10.282633790823528,-0.015838435769531145,12.87213565166821,10.000484804329652,9.068865170282981,13.241128481768099,10.1185,12.9674
Kalyanpur,BiLSTM,1,0.7279092447959283,0.7056017769760297,11.131534158209613,0.7097548952765771,9.48069833492398,7.354922703161555,8.830125848274035,8.084948389674999,11.1343,14.2692
Kalyanpur,BiLSTM,2,0.7158859657405711,0.6799260899591961,11.59947756356049,0.6821779091256546,9.904545838019102,7.632260880717691,9.1769865560221,8.32604155870248,11.6131,14.8828
Kalyanpur,BiLSTM,3,0.7054230189894501,0.6636387518572038,11.890942232043736,0.6609247340384898,10.212535265349487,7.806293630290706,9.434717510389506,8.462417230444732,11.9077,15.2604
Kalyanpur,BiLSTM,4,0.6990511399588397,0.655306495091087,12.051784287689033,0.642689172422198,10.477982464977865,7.932762511960178,9.56326988311551,8.564057205246309,12.0688,15.4667
Kalyanpur,BiLSTM,5,0.6946912925578086,0.6513788060379131,12.11261575214387,0.6314950373166701,10.624542892555679,8.00211606935229,9.597756737369858,8.608287203060529,12.1275,15.542
Kalyanpur,BiLSTM,6,0.6935974564666277,0.6482489599731944,12.17453814678113,0.623313522965904,10.73239003611739,8.070609140185253,9.688087170286954,8.667202090222569,12.1874,15.6188
Kalyanpur,BiLSTM,7,0.6899159326587181,0.6414260405986894,12.25698768076339,0.6174352771777101,10.813203086875808,8.143351638556089,9.76515695365817,8.717065568365312,12.2652,15.7185
Kalyanpur,BiLSTM,8,0.6872546279999872,0.6360634767047748,12.307095921721455,0.6141346040148756,10.866512417781387,8.250184907483042,9.74400049557301,8.804769076686588,12.3003,15.7635
Kalyanpur,BiLSTM,9,0.684149188747895,0.6337905124091123,12.326076959662036,0.6102981739791815,10.913469933110889,8.357163471166256,9.750641163775429,8.904648453675449,12.3124,15.7789
Kalyanpur,BiLSTM,10,0.6793717659667626,0.6326637492075786,12.337857186825294,0.6060682629361743,10.977568696632872,8.453804365320588,9.732361357174419,8.975470850465715,12.3125,15.7791
Kalyanpur,BiLSTM,11,0.6753815139704624,0.6530569688291401,12.020490707620487,0.6037013762213401,11.037397216891828,8.523157111977069,9.492204834201333,9.013499813802532,12.0024,15.3817
Kalyanpur,BiLSTM,12,0.6671101682853136,0.6533664666148484,12.015127946317698,0.5961843720381954,11.15915957440097,8.625581876104171,9.435721493963396,9.1071549377365,11.9952,15.3724
Kalyanpur,BiLSTM,13,0.6637727486514056,0.6558745819611078,11.979940591606317,0.5939859569707712,11.215841031081299,8.662517763941356,9.37136535186097,9.110744813243278,11.9366,15.2974
Kalyanpur,BiLSTM,14,0.65941151419899,0.6564021553569764,12.008746970961957,0.5903378349354875,11.284656861241578,8.670148986142198,9.416078791749015,9.094898219107145,11.9663,15.3354
Kalyanpur,BiLSTM,15,0.651859552954587,0.6495938004567899,12.146132326894955,0.5814984376879502,11.415012910391154,8.739723573751608,9.619729961078601,9.16304532769921,12.121,15.5336
Kalyanpur,BiGRU,1,0.8045504470677406,0.7492435005738014,10.273384209521515,0.7715128164654331,8.41179728987996,6.5152555389505515,7.827784065238524,7.00930021478134,10.2852,13.181
